,InletMethod,SMILES,RetentionTime,MolPol,IES,IsPublic,SampleID
76609,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCc2ccc3nsnc3c2)n1,103.2312,312.6173982096442,-0.4585590600913959,Y,SN1069584236
76674,S_5min_10_40_col4_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@H](C)c2ccc(F)c(Cl)c2)n1,281.847,309.1154814575799,-0.4313054384690741,Y,SN1070267733
76675,S_5min_10_40_col4_sol6,COc1ccc(Cl)cc1[C@@H](C)Sc2nc(N[C@@H](CO)CC(C)C)nc(NS(=O)(=O)C)n2,299.5638,325.1492744394656,-0.4563782294618492,Y,SN1070267747
76682,5min_10_40_col4_sol6,CCCC[Sn](CCCC)(CCCC)c1ccc(CC2=NNC(=O)c3ccccc23)cc1c4ccc(NS(=O)(=O)CC5CCCC5)cc4,212.0358,526.9855786805933,-0.4662847308060896,Y,SN1070268016
76708,S_5min_10_40_col2_sol6,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4cccc(c4)C#N)c5sc(NC(=O)C)nc5C,194.3202,368.20994831413594,-0.4367848453098661,Y,SN1067721897
76853,Standard_3min_col3_sur,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)N4CCN(C)CC(F)(F)C4)c5sc(NC(=O)C)nc5C,90.6018,369.15367500445655,-0.4803087350327338,Y,SN1070265638
76854,Standard_3min_col2_alk,CC1=C(C)N(C(=O)C(=C1)C(=O)NCc2ccc(cc2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F,101.547,308.7399213882905,-0.38022220102096815,Y,SN1070265907
76898,Standard_3min_col2_alk,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@H](C)c2ccc(Cl)cc2Cl)n1,91.443,320.90617882804463,-0.4193522620563612,Y,SN1070265638
76905,Standard_3min_col2_alk,CCS(=O)(=O)c1ccc(CC(=O)Nc2scc(c3ccccc3Cl)c2C(=O)OC)cc1,120.0708,321.45995799310697,-0.32661494850748485,Y,SN1070265907
76924,5min_10_40_col2_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2c(Cl)cccc2Cl)n1,224.5368,322.95173842576116,-0.4348576824095843,Y,SN1069582259
76927,5min_10_40_col2_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@@H](C)C(=O)c2ccc(Cl)cc2)n1,209.949,322.04377099577704,-0.4583847046095947,Y,SN1069582481
76928,5min_10_40_col2_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@@H](C)C(=O)c2ccc(OC(F)F)cc2)n1,208.9068,328.9797374626607,-0.5071373002322803,Y,SN1069582495
76930,5min_10_40_col2_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCCc2ccc(C)cc2)n1,192.2352,307.77360744929723,-0.4386804303758268,Y,SN1069582750
76932,5min_10_40_col2_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccc(cc2)N(C)C)n1,236.001,330.7284248825057,-0.4871826847983187,Y,SN1069582778
76934,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccccc2)n1,98.1798,297.9595377994209,-0.44366701852450185,Y,SN1069582915
76936,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccc(F)cc2F)n1,103.2312,298.87735687222704,-0.4763456389671119,Y,SN1069583033
76937,Standard_3min_col3_sur,CCN(CC)c1ccc(cc1)C(=O)CSc2nc(N[C@@H](CO)CC(C)C)nc(NS(=O)(=O)C)n2,112.4928,354.2191643227813,-0.5123795261066609,Y,SN1069583047
76942,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccc(Cl)c(Cl)c2)n1,115.8612,322.94057853499567,-0.4378161204562053,Y,SN1069583297
76956,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2cccc(C)c2)n1,104.9172,309.6806036144358,-0.4527198269659561,Y,SN1070267733
76957,S_5min_10_40_col2_sol6,Cc1cc(CNS(=O)(=O)c2ccccc2)ccc1c3conc3,165.1452,234.07452397849343,-0.2421675510712429,Y,SN1070267747
76964,5min_10_40_col2_sol6,CC[S@@](=O)c1ccc(CC(=O)Nc2cc(cs2)c3cc(cnc3OC)C#N)cc1,192.2352,298.81807702225836,-0.3030609296857268,Y,SN1070268016
76996,S_5min_10_40_col4_sol6,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)S(=O)(=O)c4ccc(cc4)C(=O)O,268.302,292.50058358467516,-0.4139630323708045,Y,SN1069798625
77092,Standard_3min_col3_sur,CC1=CC=C(C(=O)NCc2ccc(cc2)S(=O)(=O)CC#N)C(=O)N1c3cccc(c3)C(F)(F)F,106.6002,310.04176482685614,-0.396697987032892,Y,SN1065515715
77097,Standard_3min_col3_sur,CC\N=C(\C)/Nc1cccc(c1)C(=O)O,52.7112,148.65159592898908,-0.21182033167424053,Y,SN1066904530
77098,Standard_3min_col3_sur,CCOc1cccc(N\C(=N/CC)\C)c1,58.605,158.9740759708695,-0.18004842782140876,Y,SN1066904426
77101,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(C[C@H](C)c2c(F)cccc2F)nc(NS(=O)(=O)C)n1,98.1792,289.03798925599045,-0.4631373279717311,Y,SN1065516102
77113,Standard_3min_col2_alk,CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1,93.1272,328.37795854782286,-0.3165267891824368,Y,SN1065516102
77126,Standard_3min_col2_alk,O=C(NS(=O)(=O)C1(CC1)c2ccccc2)[C@H](CC3CCNCC3)Cc4ccccc4,72.07679999999998,312.38797098614106,-0.3414434006072223,Y,SN1066903907
77162,S_5min_10_40_col4_sol6,CC(C)N1Cc2cc(cc(c2C1=O)S(=O)(=O)N3CCN(C)CC(F)(F)C3)c4cnc(NC(=O)C)s4,185.985,338.77249978754213,-0.4523336097146666,Y,SN1065515715
77167,5min_10_40_col4_sol6,COc1ccc(cc1)c2cccnc2,64.0692,143.18301983999075,-0.11396912569811267,Y,SN1066904530
77168,5min_10_40_col4_sol6,COc1ccc(cc1)c2cncnc2,58.8588,138.62502029212936,-0.13788270542280198,Y,SN1066904426
77185,5min_10_40_col2_sol6,NC[C@H]1CC(=O)Nc2ccc(Cl)cc12,247.4622,142.42081597916194,-0.19010494520197802,Y,SN1065515163
77186,5min_10_40_col2_sol6,Cc1oc(nc1C(=O)N[C@H]2CCN(C[C@@H]2C(=O)NC[C@@H]3CCCN3)S(=O)(=O)c4ccccc4)c5ccc(Cl)cc5Cl,216.2022,409.3462577171673,-0.5233895143945002,Y,SN1065515295
77187,5min_10_40_col2_sol6,Cc1oc(nc1C(=O)N[C@H]2CCN(C[C@@H]2C(=O)NC[C@@H]3CCCN3)S(=O)(=O)c4cccnc4)c5ccc(Cl)cc5Cl,219.3282,404.76522829336943,-0.5450079505055473,Y,SN1065515300
77254,5min_10_40_col4_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2cc(C)ccc2OC(F)F)n1,187.0248,329.08323959215795,-0.5070508185539637,Y,SN1065516102
77260,Standard_3min_col2_alk,CCCC[Sn](CCCC)(CCCC)c1ccc(CC2=NNC(=O)c3ccccc23)cc1c4ccc(NS(=O)(=O)CC5CCCC5)cc4,173.95919999999995,526.9855786805933,-0.4662847308060896,Y,SN1065515715
77265,5min_10_40_col2_sol6,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(nn2c3ccc4ccccc4c3)c5cccc(Cl)c5)cc1,210.9918,379.30001424178664,-0.3265419581503292,Y,SN1066904530
77266,5min_10_40_col2_sol6,CNC(=O)c1noc(C)c1c2ccc(CNS(=O)(=O)c3ccccc3)cc2,177.6468,268.5199532261562,-0.3329358854975543,Y,SN1066904426
77515,5min_10_40_col2_sol6,Clc1ccccc1c2onc(c2)C(=O)N[C@H]3CCN(C[C@@H]3C(=O)N[C@H]4CCCNC4)C(=O)c5ccccc5,244.33500000000004,369.370023047575,-0.4499559087572935,Y,SN1065515715
77547,Standard_3min_col2_alk,CC\N=C(/C)\Nc1ccccc1OC,77.1288,147.24714778913994,-0.16843297927343545,Y,SN1065745683
77557,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2onc(c2)c3ccccc3)n1,109.1268,338.71154644811986,-0.4814016238845856,Y,SN1065516102
77578,Standard_3min_col3_sur,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2csc(n2)c3ccncc3)S(=O)(=O)c4ccccc4,61.9752,364.72397866335604,-0.4843037456141907,Y,SN1065515163
77579,Standard_3min_col3_sur,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2ncoc2c3ccccc3)S(=O)(=O)c4ccccc4,77.973,354.214451639818,-0.4910042230220029,Y,SN1065515295
77580,Standard_3min_col3_sur,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2csc(n2)c3cccnc3)S(=O)(=O)c4ccccc4,67.0278,364.72201539666946,-0.4844140290409195,Y,SN1065515300
77633,Standard_3min_col3_sur,Cc1ccc2[nH]c(cc2c1)C(=O)N[C@H]3Cc4ccccc4[C@@H]3N5CC6(CCNCC6)C5,63.6588,313.6665161715396,-0.3167891143405681,Y,SN1065515163
77634,Standard_3min_col3_sur,CN(C)Cc1ccc2CN(CCc2c1)C(=O)[C@@H]3Cc4cc(Cl)ccc4N3,70.4322,269.0714322345501,-0.241778691418684,Y,SN1065515295
77635,Standard_3min_col3_sur,COc1ccc(Nc2cccc(n2)N3CCOCC3)cc1CSC4CCCC4,135.22979999999998,294.0865185407745,-0.2808350820509977,Y,SN1065515300
77643,Standard_3min_col3_sur,Nc1ncc(cn1)c2cc(C#N)n3nc(cc3n2)C4CC4,86.391,192.1901902959612,-0.2601364722513181,Y,SN1066903907
77725,Standard_3min_col2_alk,COc1ccc(cc1CSC2CCCC2)N=C(N)c3ccc(Cl)cc3,129.336,272.69702790179036,-0.2370210876900886,Y,SN1065515163
77726,Standard_3min_col2_alk,COc1ccc(cc1CSC2CCCC2)N=C(N)c3ccc(cc3)C(F)(F)F,132.70499999999998,275.50506791823847,-0.2897153251691124,Y,SN1065515295
77727,Standard_3min_col2_alk,COc1ccc(cc1)C(=Nc2ccc(OC)c(CSC3CCCC3)c2)N,120.0732,276.96014701260395,-0.2663961159584925,Y,SN1065515300
77881,Standard_3min_col3_sur,OC(c1ccc(NS(=O)(=O)c2cccs2)cc1)(C(F)(F)F)C(F)(F)F,106.6122,214.9807953055687,-0.2892082003911228,Y,SN1066903907
77994,S_5min_10_40_col3_sol2,COC(=O)c1ccc(C(=O)NC(=O)Nc2nc3ccc(CN4CCN(C)CC4)cc3s2)c(Cl)c1,190.152,336.3611321492495,-0.4014034451988903,Y,SN1065745683
78021,Standard_3min_col2_alk,CC(C)C[C@H](CO)Nc1nc(C[S@@](=O)c2ccccc2F)nc(NS(=O)(=O)C)n1,54.396,289.7349825858632,-0.4597017578695821,Y,SN1065745683
78066,Standard_3min_col2_alk,Cc1ccc2[nH]c(cc2c1)C(=O)N[C@H]3Cc4ccccc4[C@@H]3N5CC6(CCNCC6)C5,105.7572,313.6665161715396,-0.3167891143405681,Y,SN1065745683
78086,Standard_3min_col2_alk,COc1cc(F)cc2c1cnn2c3nc(cnc3N)c4nc(n(C)n4)C5(CC5)c6ccccc6,122.5998,316.18984950690503,-0.3615534878079653,Y,SN1065515715
78091,Standard_3min_col3_sur,Cc1cccc(Oc2ccc3C(=O)N(Cc4ccccn4)Cc3c2)c1S(=O)(=O)N,74.6028,286.1150113730707,-0.35291288758230577,Y,SN1066904530
78092,Standard_3min_col3_sur,Cc1ccccc1C[C@@H](CNC(=O)c2nc(Cl)c(N)nc2N)CN=C(N)CC3CCN(CC3)C(=O)CCN=C(N)N,64.5,409.4952742202966,-0.7360223803376308,Y,SN1066904426
78112,Standard_3min_col2_alk,Cn1nc(nc1C2(CC2)c3ccccc3)c4cnc(N)c(n4)n5ncc6c(O)cccc56,69.5538,303.59517116385763,-0.3447193087229206,Y,SN1065515715
78122,S_5min_10_40_col3_sol6,Oc1cccnc1N(=O)=O,131.80200000000002,82.25922423685232,-0.11127176773738777,Y,SN1066904011
78151,Standard_3min_col2_alk,Cn1c(NC(=O)OCc2ccccc2)cc3cc(Cl)ccc13,120.9132,221.33481632820545,-0.2055449590731798,Y,SN1065515715
78216,Standard_3min_col2_alk,CC(C)(C)OC(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)NCC2=CC(=O)Nc3ccc(Cl)cc23,102.3888,390.50534322437005,-0.5289636430410379,Y,SN1066904011
78227,Standard_3min_col3_sur,CN(C)C(=O)C1(CC2CCC(C1)N2C(=O)[C@@H]3CN(C[C@H]3c4ccc(F)cc4F)c5ccc(cn5)C#N)c6ccccc6,121.755,396.5064864489251,-0.4271933003905769,Y,SN1066904011
78302,Standard_3min_col2_alk,CN(C)CCNC(=O)[C@H]1CN(C[C@@H]1NC(=O)c2cc(n[nH]2)c3ccccn3)S(=O)(=O)c4ccccc4,75.453,353.9523805252608,-0.5049769192442198,Y,SN1066903907
78479,Standard_3min_col2_alk,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)cc(S[C@H](C)c2cccc(F)c2F)n1,77.9718,301.515481843912,-0.4222472094752141,Y,SN1066904011
78506,Standard_3min_col3_sur,CN[C@@](C[C@H](O)c1ccc(Cl)cc1)(Cn2ccnc2)c3ccc(Cl)cc3,68.7102,273.59117912354503,-0.2549103786669127,Y,SN1065515715
78543,S_5min_10_40_col5_sol6,CCn1cc(N)cn1,130.75799999999998,82.39124694292258,-0.1349970659589272,Y,SN1065516102
78649,Standard_3min_col2_alk,CN1CCO[C@@H](C1)C(=O)N[C@@H]2[C@H](Cc3ncccc23)NC(=O)c4cc5cc(C)ccc5[nH]4,80.49780000000001,309.0303097616605,-0.400503516396422,Y,SN1065745683
78682,Standard_3min_col3_sur,CCOc1ccc(CNc2nc3ccc(CN4CCN(C)CC4)cc3s2)c(Cl)c1,78.816,310.06280182369926,-0.2723272243426044,Y,SN1065745683
78688,Standard_3min_col3_sur,Cc1oc(nn1)c2cnc(N3CC4CCC(C3)N4C5CCN(Cc6ccc(Cl)cc6)CC5)c(C)n2,50.226000000000006,348.64385688478586,-0.3353136058261615,Y,SN1066903907
78710,Standard_3min_col2_alk,Cc1ccc(cc1)n2nc(C)c3CCN(Cc23)c4ccc(CCC(=O)O)cc4,69.55319999999999,280.90045094043654,-0.2554386079884036,Y,SN1065515163
78711,Standard_3min_col2_alk,Cc1ccc(cc1)n2nc(C)c3CCN(Cc23)c4ccc(CCCC(=O)O)cc4,72.93719999999998,292.69055738608085,-0.2645344146353005,Y,SN1065515295
78712,Standard_3min_col2_alk,CO[C@@H]1C[C@@H](C1)N2C(=Cc3cccc(Cl)c3S2(=O)=O)[C@H](C)Nc4ncnc(N)c4C#N,95.6712,304.4865222951828,-0.4240188468657927,Y,SN1065515300
78839,Standard_3min_col2_alk,COc1ccc(cn1)[C@H](C)Cc2nc(N[C@@H](CO)CC(C)C)nc(NS(=O)(=O)C)n2,59.448,300.2118764063636,-0.4897453595507516,Y,SN1065515715
78844,Standard_3min_col2_alk,C[C@@H]1CN(Cc2cnc(s2)c3cc4ccccc4n3C)CCN1C,116.703,258.58538576370745,-0.20864256069657108,Y,SN1066904530
78845,Standard_3min_col2_alk,Cc1ccc(cc1NC(=O)c2c[nH]c(n2)c3ccccc3C)S(=O)(=O)N,83.86500000000002,260.7267196549261,-0.370800464090168,Y,SN1066904426
78848,S_5min_10_40_col5_sol6,CN(C1CCOCC1)[C@H]2C[C@H]([C@@H](C2)c3ccc(F)cc3F)C(=O)N4C5CCC4CC(C5)(C(=O)N)c6ccccc6,195.3612,384.03540914371973,-0.4461507313445343,Y,SN1066904011
78898,Standard_3min_col2_alk,CNC(=O)[C@@H](N)CCCCNC(=O)OCC1c2ccccc2c3ccccc13,92.286,279.54527935584576,-0.3761209234553585,Y,SN1065515715
78921,Standard_3min_col3_sur,O=C(CCC1CCNCC1)NS(=O)(=O)c2cccc3ccccc23,62.817,247.44964394516722,-0.3002134279703104,Y,SN1065515715
78935,Standard_3min_col2_alk,CC(C)c1ccccc1c2ncc(C(=O)Nc3cc(ccc3C)S(=O)(=O)N)n2C,82.1808,296.24013783237257,-0.38859420713521015,Y,SN1065515715
78940,S_5min_10_40_col3_sol6,CCc1ccccc1c2ncc(C(=O)Nc3cc(ccc3C)S(=O)(=O)N)n2C,189.1092,284.4278510690226,-0.3784075751444897,Y,SN1066904530
78941,Standard_3min_col2_alk,CCc1ccccc1c2ncc([nH]2)C(=O)Nc3cc(ccc3C)S(=O)(=O)N,91.4442,272.5252084597913,-0.3795840313695487,Y,SN1066904426
79001,5min_10_40_EP_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2cc3c(CCc4ccccc34)s2)cc1,191.193,297.46034119906494,-0.2707583217937156,Y,SN1066904011
79032,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@@H](C)c2cccc(OC(F)(F)F)c2)n1,124.284,316.474835492627,-0.4871495180940818,Y,SN1065516102
79067,Standard_3min_col3_sur,Cc1ccc(cc1)[C@@H](Nc2ccc(C#N)c(C)c2)C(=O)NC(=O)N,95.6532,233.7007221056541,-0.3341645600390873,Y,SN1065515163
79068,Standard_3min_col3_sur,CCc1ccc(cc1)[C@@H](Nc2ccc(C#N)c(C)c2)C(=O)NC(=O)N,102.3912,245.4952790680914,-0.33380322820911296,Y,SN1065515295
79069,5min_10_40_Luna_sol6,Oc1ccc(cc1CC2CC2)c3nnn[nH]3,271.4268,150.3869380831794,-0.1612018837509953,Y,SN1065515300
79083,5min_10_40_Luna_sol6,CCS(=O)(=O)c1ccc(CNC(=O)c2ccc3CN(CCc3c2)S(=O)(=O)Cc4ccccc4)cc1,201.615,362.6161364144982,-0.4147798407921845,Y,SN1066903907
79097,Standard_3min_col3_sur,CCS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1,105.759,247.86173544583684,-0.27561999229653544,Y,SN1045680302
79098,Standard_3min_col3_sur,COCCS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1,104.0748,264.6034100302935,-0.3129600598786346,Y,SN1045680179
79099,5min_10_40_EP_sol2,COc1ccccc1NC(=O)CSc2nc(N[C@@H](CO)CC(C)C)nc(NS(=O)(=O)C)n2,199.5288,323.50936413823064,-0.5221185883239253,Y,SN1045680670
79100,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCCCC(=O)c2ccc(F)cc2)n1,182.8572,321.7896345091329,-0.4873728061749555,Y,SN1045680684
79101,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)N2CCc3ccccc23)n1,212.0328,325.66932194024844,-0.4769275240892756,Y,SN1045680566
79102,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCCC(=O)c2ccc(Br)cc2)n1,201.6132,328.4769026298127,-0.4653752979125073,Y,SN1045680552
79105,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)N(C(C)C)c2ccccc2)n1,175.5648,342.43650664810133,-0.4954506482485325,Y,SN1045680302
79106,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)N[C@@H](C)c2ccccc2)n1,187.0278,330.5431546215398,-0.5061786125078221,Y,SN1045680179
79107,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)N(Cc2ccccc2)C(C)C)n1,184.9428,354.40181893646684,-0.5070847482592117,Y,SN1045680670
79108,5min_10_40_EP_sol2,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)Cc2ccccc2Br)n1,204.7398,328.54327501617666,-0.4539245079121874,Y,SN1045680684
79109,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(C)c3C2=O)c4c(N)n[nH]c4N,67.02600000000001,226.12428561170728,-0.3226812337830315,Y,SN1045680566
79110,Standard_3min_col2_alk,NC(=O)C[C@@H]1COc2cc(F)c(Cl)cc2N1C(=O)c3ccc4OCC(=O)Nc4c3,78.8142,258.95103944496924,-0.3663155987099311,Y,SN1045680552
79154,5min_10_40_Luna_sol6,CNc1oc(nn1)c2nc(cnc2N)c3cc(Cl)c4C(=O)N(Cc4c3)[C@@H](C)C5CC5,217.2432,284.09113796709113,-0.3663884203863783,Y,SN1045680717
79155,5min_10_40_Luna_sol6,CC(C)Cc1oc(nn1)c2nc(cnc2N)c3cc(Cl)c4C(=O)N(Cc4c3)[C@@H](C)C5CC5,154.7238,310.3143638837406,-0.3546443198703855,Y,SN1045680821
79156,5min_10_40_Luna_sol6,CCOc1cccc(CCc2cccc(Cl)c2C(=O)O)c1OCC(=O)N[C@@H]3CC[C@H](CC(=O)NC)CC3,265.176,364.86913449718764,-0.4563228253030912,Y,SN1045680967
79157,5min_10_40_Luna_sol6,CNC(=O)C1(CCN(CC1)C(=O)c2ccccc2c3oc(CN[C@@H](CC(=O)O)c4cccs4)cc3)c5ccc(Br)cc5,249.5448,429.1402158147249,-0.4478591087481718,Y,SN1045680703
79158,5min_10_40_Luna_sol6,CNC(=O)C[C@@H]1CC[C@@H](CC1)NC(=O)COc2c(CNc3cccc(Cl)c3C(=O)O)cccc2c4ccccc4,193.278,396.85920613356416,-0.4631332985930246,Y,SN1045680434
79172,5min_10_40_Luna_sol6,NC(=O)c1ccc(O)c(CC=C)c1,195.3612,129.5399793335858,-0.19554627021794985,Y,SN1046128938
79181,Standard_3min_col3_sur,NC(=O)c1ccc(cc1)[C@@H]2OCC[C@H]2C(=O)c3ccc(cc3)c4cc[nH]n4,77.1288,259.18692300408225,-0.2998296079543339,Y,SN1044721718
79182,Standard_3min_col3_sur,COc1ccc([C@@H](C)Cc2nc(N[C@@H](CO)CC(C)C)nc(NS(=O)(=O)C)n2)c(F)n1,91.443,300.75915240115074,-0.4988541340448273,Y,SN1045678830
79183,5min_10_40_Luna_sol6,CN(Cc1oc(cc1)c2ccccc2C(=O)N3CCC(CC3)(C(=O)N)c4ccc(Br)cc4)[C@@H](C(=O)O)c5cccs5,223.4958,417.4977709435864,-0.4383152282529377,Y,SN1044722237
79184,Standard_3min_col3_sur,COc1cc(NC(=O)c2nc(cnc2N)c3cc(C)c4C(=O)N(Cc4c3)[C@@H](C)C5CC5)cc(OC)c1OC,119.2722,361.928733742628,-0.4838089700001468,Y,SN1045679009
79185,Standard_3min_col3_sur,Oc1ccc(cc1CC2CC2)c3nnn[nH]3,75.4458,150.3869380831794,-0.1612018837509953,Y,SN1044721822
79186,Standard_3min_col2_alk,Cc1ccc(cc1)[S@@](=O)(=Nc2ccc(Br)cc2)N,78.81479999999998,204.9322396134289,-0.20733189162879107,Y,SN1045678858
79252,Standard_3min_col3_sur,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4ccc5cncn5c4)c6sc(NC(=O)C)nc6C,84.708,377.3861049552643,-0.4510826889590147,Y,SN1045036451
79264,Standard_3min_col3_sur,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)NC4=CC(=O)N(C)N=C4)c5sc(NC(=O)C)nc5C,97.338,362.50852746907725,-0.4729738052442567,Y,SN1045567611
79277,5min_10_40_EP_sol6,C[C@@H](Nc1ncnc(N)c1C#N)C2=C(C(=O)N3C(=C2)SC=C3C(F)F)c4cccc(CN5CCC(CC5)N(C)C)c4,192.237,399.0432348341216,-0.4825343915599962,Y,SN1043839534
79287,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4ccc(cc4)C(=N)N)c5sc(NC(=O)C)nc5C,62.8182,382.34409134238433,-0.5139708995039813,Y,SN1044130884
79294,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4ccn(CCN5CCOCC5)n4)c6sc(NC(=O)C)nc6C,62.8158,417.1308844596166,-0.5197161331414223,Y,SN1045669856
79308,5min_10_40_EP_sol6,CNC(=O)c1cnc(N)c(n1)c2cc(C)c3C(=O)N(Cc3c2)[C@@H](C)C4CC4,145.3458,260.7110664129048,-0.368265012675136,Y,SN1046896544
79311,5min_10_40_EP_sol6,C[C@@H](Nc1ncnc(N)c1C#N)C2=C(C(=O)N3C(=C2)SC=C3C(F)F)c4cc(F)cc(F)c4,176.60580000000004,292.3445354183345,-0.3857773542220029,Y,SN1045714541
79313,Standard_3min_col3_sur,CC(CN1C(=O)NC(=O)C=C1NS(=O)(=O)c2cc(cc3CN(C(C)C4CC4)C(=O)c23)c5sc(NC(=O)C)nc5C)NC(=O)C,77.1312,424.92453904232207,-0.6390435542519111,Y,SN1045714437
79316,Standard_3min_col3_sur,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4cn(C)nc4C(C)(C)O)c5sc(NC(=O)C)nc5C,93.1278,389.0279941126565,-0.5113516654378081,Y,SN1046127867
79318,Standard_3min_col3_sur,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4nn(C)nc4C)c5sc(NC(=O)C)nc5C,103.2342,356.21442420984414,-0.4506045670222808,Y,SN1045679113
79319,Standard_3min_col3_sur,C[C@@H](C1CC1)N2Cc3cc(cc(c3C2=O)S(=O)(=O)Nc4ccn(CCN5CCOCC5)n4)c6sc(NC(=O)C)nc6C,75.4458,417.1308844596166,-0.5197161331414223,Y,SN1045679231
79327,Standard_3min_col3_sur,CC(C)N1NC(=O)C=C1NS(=O)(=O)c2cc(cc3CN([C@@H](C)C4CC4)C(=O)c23)c5sc(NC(=O)C)nc5C,93.1302,376.91214005444834,-0.4924947193439154,Y,SN1046127867
79331,Standard_3min_col2_alk,C[C@@H](C1CC1)N2Cc3cc(cc(Cl)c3C2=O)c4cnc(N)c(n4)C(=O)NCCN5CCCCC5,115.8618,336.5726481563015,-0.42476464183668655,Y,SN1044130917
79332,Standard_3min_col2_alk,COc1cc(cnc1C(=O)[C@H]2C[C@@H]2C(=O)O)N(CC3CC3)c4cc(Cl)c(Cl)cc4F,69.55319999999999,282.11296066380726,-0.307861827184504,Y,SN1046129042
79334,5min_10_40_Luna_sol6,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(cs2)c3ccccc3COC(C)C)cc1,172.4382,330.79099112935444,-0.3251902670708344,Y,SN1045036451
79339,5min_10_40_Luna_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@@H](C)c2cccc(Br)c2)n1,203.697,314.9076510819118,-0.4225239906149898,Y,SN1046896544
79343,5min_10_40_Luna_sol6,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(S[C@@H](C)Cc2ccc(Br)cc2)n1,199.53,326.67902744639235,-0.4321131557255226,Y,SN1045036451
